Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address
146989,USB-C Charging Cable,1,11.95,1/1/2019 21:52,"793 Chestnut St, Los Angeles, CA 90001"
145239,Bose SoundSport Headphones,1,99.99,1/1/2019 21:56,"985 10th St, Los Angeles, CA 90001"
143755,Wired Headphones,1,11.99,1/1/2019 21:59,"150 Lincoln St, Los Angeles, CA 90001"
141260,AAA Batteries (4-pack),1,2.99,1/1/2019 22:00,"293 Hill St, San Francisco, CA 94016"
142066,27in 4K Gaming Monitor,1,389.99,1/1/2019 22:02,"110 Dogwood St, Seattle, WA 98101"
146403,AA Batteries (4-pack),1,3.84,1/1/2019 22:11,"180 Chestnut St, San Francisco, CA 94016"
148246,AA Batteries (4-pack),1,3.84,1/1/2019 22:29,"16 Adams St, Seattle, WA 98101"
149386,USB-C Charging Cable,1,11.95,1/1/2019 22:36,"716 Chestnut St, Los Angeles, CA 90001"
142335,Lightning Charging Cable,1,14.95,1/1/2019 22:37,"755 14th St, New York City, NY 10001"
147444,Vareebadd Phone,1,400,1/1/2019 22:37,"585 Pine St, Atlanta, GA 30301"
147444,USB-C Charging Cable,1,11.95,1/1/2019 22:37,"585 Pine St, Atlanta, GA 30301"
147901,Wired Headphones,1,11.99,1/1/2019 22:45,"26 13th St, Los Angeles, CA 90001"
148445,Wired Headphones,1,11.99,1/1/2019 22:46,"659 Ridge St, Atlanta, GA 30301"
147019,Bose SoundSport Headphones,1,99.99,1/1/2019 22:51,"560 Forest St, New York City, NY 10001"
143484,Lightning Charging Cable,1,14.95,1/1/2019 23:07,"630 Adams St, New York City, NY 10001"
146510,Google Phone,1,600,1/1/2019 23:07,"234 13th St, San Francisco, CA 94016"
142321,USB-C Charging Cable,1,11.95,1/1/2019 23:08,"621 13th St, Austin, TX 73301"
144016,AAA Batteries (4-pack),2,2.99,1/1/2019 23:12,"42 1st St, San Francisco, CA 94016"
147213,27in FHD Monitor,1,149.99,1/1/2019 23:17,"860 Highland St, Dallas, TX 75001"
146380,AAA Batteries (4-pack),2,2.99,1/1/2019 23:18,"382 Walnut St, Austin, TX 73301"
147414,Lightning Charging Cable,1,14.95,1/1/2019 23:27,"12 Hickory St, San Francisco, CA 94016"
146833,Apple Airpods Headphones,1,150,1/1/2019 23:42,"119 11th St, Boston, MA 02215"
149368,AAA Batteries (4-pack),1,2.99,1/1/2019 23:42,"347 Madison St, Dallas, TX 75001"
146912,AA Batteries (4-pack),1,3.84,1/1/2019 23:48,"817 10th St, San Francisco, CA 94016"
147474,Wired Headphones,1,11.99,1/1/2019 23:48,"583 Lakeview St, Seattle, WA 98101"
141604,27in FHD Monitor,1,149.99,1/1/2019 23:58,"135 Washington St, San Francisco, CA 94016"
146153,Apple Airpods Headphones,1,150,1/2/2019 0:10,"638 Forest St, Austin, TX 73301"
143115,USB-C Charging Cable,1,11.95,1/2/2019 0:24,"200 8th St, Boston, MA 02215"
148676,Wired Headphones,1,11.99,1/2/2019 0:34,"890 Hill St, Austin, TX 73301"
143507,Wired Headphones,1,11.99,1/2/2019 1:06,"770 Walnut St, Atlanta, GA 30301"
150147,20in Monitor,1,109.99,1/2/2019 1:07,"541 Elm St, Los Angeles, CA 90001"
148021,USB-C Charging Cable,2,11.95,1/2/2019 1:08,"783 Adams St, New York City, NY 10001"
143781,iPhone,1,700,1/2/2019 1:13,"792 Jefferson St, Portland, OR 97035"
146564,USB-C Charging Cable,1,11.95,1/2/2019 1:22,"492 12th St, Boston, MA 02215"
141606,Lightning Charging Cable,1,14.95,1/2/2019 1:26,"449 Maple St, Austin, TX 73301"
141640,Macbook Pro Laptop,1,1700,1/2/2019 1:27,"768 Forest St, San Francisco, CA 94016"
148739,Wired Headphones,1,11.99,1/2/2019 2:24,"926 Cedar St, San Francisco, CA 94016"
150166,AA Batteries (4-pack),1,3.84,1/2/2019 5:32,"638 7th St, Seattle, WA 98101"
144240,Apple Airpods Headphones,1,150,1/2/2019 6:10,"707 Ridge St, Atlanta, GA 30301"
145325,AA Batteries (4-pack),1,3.84,1/2/2019 6:41,"466 North St, Atlanta, GA 30301"
148186,Google Phone,1,600,1/2/2019 6:53,"285 Meadow St, New York City, NY 10001"
141905,USB-C Charging Cable,1,11.95,1/2/2019 7:10,"140 Cherry St, Los Angeles, CA 90001"
148160,Vareebadd Phone,1,400,1/2/2019 7:22,"821 Madison St, New York City, NY 10001"
144694,Bose SoundSport Headphones,1,99.99,1/2/2019 7:32,"721 Elm St, Seattle, WA 98101"
141469,Flatscreen TV,1,300,1/2/2019 7:44,"163 8th St, San Francisco, CA 94016"
147297,AAA Batteries (4-pack),2,2.99,1/2/2019 7:47,"232 7th St, San Francisco, CA 94016"
142614,AAA Batteries (4-pack),1,2.99,1/2/2019 7:53,"570 Lake St, Atlanta, GA 30301"
149866,AA Batteries (4-pack),2,3.84,1/2/2019 7:57,"951 Willow St, Atlanta, GA 30301"
148067,iPhone,1,700,1/2/2019 7:58,"976 Johnson St, Los Angeles, CA 90001"
148067,Lightning Charging Cable,1,14.95,1/2/2019 7:58,"976 Johnson St, Los Angeles, CA 90001"
147556,27in 4K Gaming Monitor,1,389.99,1/2/2019 8:05,"374 Cherry St, Seattle, WA 98101"
147783,Bose SoundSport Headphones,1,99.99,1/2/2019 8:08,"372 Madison St, Boston, MA 02215"
141290,Apple Airpods Headphones,1,150,1/2/2019 8:25,"4 1st St, Los Angeles, CA 90001"
141290,AA Batteries (4-pack),3,3.84,1/2/2019 8:25,"4 1st St, Los Angeles, CA 90001"
147299,Bose SoundSport Headphones,1,99.99,1/2/2019 8:25,"600 Lincoln St, San Francisco, CA 94016"
144120,AA Batteries (4-pack),2,3.84,1/2/2019 8:29,"794 8th St, San Francisco, CA 94016"
141937,USB-C Charging Cable,1,11.95,1/2/2019 8:31,"131 South St, New York City, NY 10001"
141737,ThinkPad Laptop,1,999.99,1/2/2019 8:37,"903 Forest St, San Francisco, CA 94016"
149372,AAA Batteries (4-pack),1,2.99,1/2/2019 8:43,"325 Hill St, San Francisco, CA 94016"
145518,USB-C Charging Cable,1,11.95,1/2/2019 8:46,"191 Johnson St, San Francisco, CA 94016"
141994,Lightning Charging Cable,1,14.95,1/2/2019 8:47,"665 Church St, Dallas, TX 75001"
143161,AA Batteries (4-pack),1,3.84,1/2/2019 8:47,"938 11th St, San Francisco, CA 94016"
143092,34in Ultrawide Monitor,1,379.99,1/2/2019 9:03,"43 14th St, San Francisco, CA 94016"
143803,Bose SoundSport Headphones,1,99.99,1/2/2019 9:04,"807 Cedar St, San Francisco, CA 94016"
142694,Apple Airpods Headphones,1,150,1/2/2019 9:05,"879 Center St, Portland, OR 97035"
150319,Google Phone,1,600,1/2/2019 9:16,"402 South St, Austin, TX 73301"
149616,Google Phone,1,600,1/2/2019 9:17,"61 Lincoln St, Atlanta, GA 30301"
149616,USB-C Charging Cable,1,11.95,1/2/2019 9:17,"61 Lincoln St, Atlanta, GA 30301"
148113,Wired Headphones,1,11.99,1/2/2019 9:20,"655 Ridge St, Los Angeles, CA 90001"
142248,Wired Headphones,1,11.99,1/2/2019 9:32,"676 Forest St, New York City, NY 10001"
144062,Apple Airpods Headphones,1,150,1/2/2019 9:40,"79 Lincoln St, New York City, NY 10001"
145031,Flatscreen TV,1,300,1/2/2019 9:40,"156 5th St, Los Angeles, CA 90001"
145343,ThinkPad Laptop,1,999.99,1/2/2019 9:40,"643 Elm St, San Francisco, CA 94016"
142206,Macbook Pro Laptop,1,1700,1/2/2019 9:41,"673 13th St, San Francisco, CA 94016"
145549,Apple Airpods Headphones,1,150,1/2/2019 9:45,"644 1st St, San Francisco, CA 94016"
141803,27in 4K Gaming Monitor,1,389.99,1/2/2019 9:53,"452 South St, San Francisco, CA 94016"
147053,Bose SoundSport Headphones,1,99.99,1/2/2019 9:54,"514 Cedar St, Portland, ME 04101"
149024,USB-C Charging Cable,1,11.95,1/2/2019 9:57,"395 Cedar St, San Francisco, CA 94016"
145487,AAA Batteries (4-pack),2,2.99,1/2/2019 10:03,"803 Lake St, Portland, OR 97035"
145182,Bose SoundSport Headphones,1,99.99,1/2/2019 10:06,"217 Madison St, Dallas, TX 75001"
143836,AAA Batteries (4-pack),1,2.99,1/2/2019 10:09,"355 Highland St, Portland, OR 97035"
143472,27in FHD Monitor,1,149.99,1/2/2019 10:15,"759 Walnut St, Los Angeles, CA 90001"
142474,USB-C Charging Cable,1,11.95,1/2/2019 10:18,"947 9th St, San Francisco, CA 94016"
147251,27in 4K Gaming Monitor,1,389.99,1/2/2019 10:22,"402 Walnut St, Atlanta, GA 30301"
148748,Lightning Charging Cable,1,14.95,1/2/2019 10:24,"636 2nd St, Portland, OR 97035"
143179,Wired Headphones,1,11.99,1/2/2019 10:25,"919 12th St, San Francisco, CA 94016"
146117,Lightning Charging Cable,1,14.95,1/2/2019 10:27,"291 Wilson St, Seattle, WA 98101"
141797,27in FHD Monitor,1,149.99,1/2/2019 10:29,"393 Johnson St, San Francisco, CA 94016"
150462,Bose SoundSport Headphones,1,99.99,1/2/2019 10:32,"157 Church St, San Francisco, CA 94016"
141461,Lightning Charging Cable,1,14.95,1/2/2019 10:34,"233 Cherry St, Dallas, TX 75001"
144829,Apple Airpods Headphones,1,150,1/2/2019 10:36,"625 Walnut St, Atlanta, GA 30301"
141656,Apple Airpods Headphones,1,150,1/2/2019 10:40,"476 Center St, Atlanta, GA 30301"
146116,Lightning Charging Cable,1,14.95,1/2/2019 10:42,"110 7th St, Boston, MA 02215"
149216,AA Batteries (4-pack),1,3.84,1/2/2019 10:52,"421 Meadow St, New York City, NY 10001"
145767,Macbook Pro Laptop,1,1700,1/2/2019 10:55,"490 11th St, Dallas, TX 75001"
149403,AA Batteries (4-pack),1,3.84,1/2/2019 10:57,"394 Jackson St, Los Angeles, CA 90001"
143800,Bose SoundSport Headphones,1,99.99,1/2/2019 11:00,"540 7th St, Boston, MA 02215"
142344,27in 4K Gaming Monitor,1,389.99,1/2/2019 11:01,"336 2nd St, Los Angeles, CA 90001"
146474,AAA Batteries (4-pack),1,2.99,1/2/2019 11:04,"371 Meadow St, Seattle, WA 98101"
145965,Google Phone,1,600,1/2/2019 11:12,"981 Hill St, Atlanta, GA 30301"
143410,iPhone,1,700,1/2/2019 11:13,"245 8th St, Portland, OR 97035"
147412,AA Batteries (4-pack),2,3.84,1/2/2019 11:14,"10 Cedar St, Los Angeles, CA 90001"
150050,AA Batteries (4-pack),2,3.84,1/2/2019 11:15,"175 Johnson St, Los Angeles, CA 90001"
141779,Lightning Charging Cable,1,14.95,1/2/2019 11:23,"929 Lake St, New York City, NY 10001"
141493,34in Ultrawide Monitor,1,379.99,1/2/2019 11:26,"922 2nd St, Los Angeles, CA 90001"
145838,ThinkPad Laptop,1,999.99,1/2/2019 11:29,"798 Hickory St, Austin, TX 73301"
146838,AAA Batteries (4-pack),3,2.99,1/2/2019 11:30,"877 Lincoln St, Austin, TX 73301"
148215,iPhone,1,700,1/2/2019 11:30,"991 Jefferson St, Portland, OR 97035"
149933,LG Dryer,1,600,1/2/2019 11:31,"842 Jefferson St, Atlanta, GA 30301"
145087,Wired Headphones,1,11.99,1/2/2019 11:33,"463 Hill St, Atlanta, GA 30301"
146379,Lightning Charging Cable,1,14.95,1/2/2019 11:38,"104 Cedar St, New York City, NY 10001"
148416,iPhone,1,700,1/2/2019 11:43,"489 7th St, New York City, NY 10001"
143365,Wired Headphones,1,11.99,1/2/2019 11:47,"912 6th St, Portland, OR 97035"
141700,Apple Airpods Headphones,1,150,1/2/2019 12:00,"220 Lakeview St, Dallas, TX 75001"
144162,Flatscreen TV,1,300,1/2/2019 12:05,"14 South St, Boston, MA 02215"
149664,Apple Airpods Headphones,1,150,1/2/2019 12:06,"490 Lake St, New York City, NY 10001"
143597,Apple Airpods Headphones,1,150,1/2/2019 12:10,"935 Spruce St, San Francisco, CA 94016"
148275,Lightning Charging Cable,1,14.95,1/2/2019 12:12,"38 Cedar St, New York City, NY 10001"
148275,20in Monitor,1,109.99,1/2/2019 12:12,"38 Cedar St, New York City, NY 10001"
149464,27in 4K Gaming Monitor,1,389.99,1/2/2019 12:13,"756 13th St, Dallas, TX 75001"
147589,ThinkPad Laptop,1,999.99,1/2/2019 12:14,"227 Willow St, San Francisco, CA 94016"
145485,Apple Airpods Headphones,1,150,1/2/2019 12:15,"746 North St, Los Angeles, CA 90001"
145448,AA Batteries (4-pack),1,3.84,1/2/2019 12:18,"961 Elm St, San Francisco, CA 94016"
142838,AAA Batteries (4-pack),2,2.99,1/2/2019 12:28,"503 Washington St, New York City, NY 10001"
142195,Apple Airpods Headphones,1,150,1/2/2019 12:38,"468 Jefferson St, Boston, MA 02215"
142415,Lightning Charging Cable,2,14.95,1/2/2019 12:43,"395 Dogwood St, New York City, NY 10001"
147509,AAA Batteries (4-pack),1,2.99,1/2/2019 12:46,"632 10th St, San Francisco, CA 94016"
144119,AA Batteries (4-pack),1,3.84,1/2/2019 12:48,"932 7th St, San Francisco, CA 94016"
143919,Wired Headphones,2,11.99,1/2/2019 12:50,"195 Forest St, Seattle, WA 98101"
145113,AA Batteries (4-pack),1,3.84,1/2/2019 12:52,"235 12th St, Austin, TX 73301"
145622,34in Ultrawide Monitor,1,379.99,1/2/2019 12:54,"351 2nd St, Dallas, TX 75001"
141919,Wired Headphones,1,11.99,1/2/2019 12:55,"197 Ridge St, Boston, MA 02215"
145103,Google Phone,1,600,1/2/2019 12:59,"906 6th St, Los Angeles, CA 90001"
145694,27in FHD Monitor,1,149.99,1/2/2019 12:59,"265 2nd St, Los Angeles, CA 90001"
149490,Lightning Charging Cable,1,14.95,1/2/2019 12:59,"855 Cedar St, Portland, OR 97035"
144214,AAA Batteries (4-pack),2,2.99,1/2/2019 13:02,"928 Dogwood St, Boston, MA 02215"
148580,27in FHD Monitor,1,149.99,1/2/2019 13:07,"657 Pine St, Seattle, WA 98101"
142736,Bose SoundSport Headphones,1,99.99,1/2/2019 13:11,"264 Adams St, Boston, MA 02215"
148117,Bose SoundSport Headphones,1,99.99,1/2/2019 13:12,"712 Jackson St, Dallas, TX 75001"
141523,Google Phone,1,600,1/2/2019 13:17,"17 Dogwood St, San Francisco, CA 94016"
142642,Wired Headphones,1,11.99,1/2/2019 13:17,"320 2nd St, Austin, TX 73301"
141885,Wired Headphones,1,11.99,1/2/2019 13:18,"544 West St, Portland, OR 97035"
144629,Macbook Pro Laptop,1,1700,1/2/2019 13:18,"407 6th St, Seattle, WA 98101"
148371,Lightning Charging Cable,1,14.95,1/2/2019 13:20,"123 10th St, Seattle, WA 98101"
150226,20in Monitor,1,109.99,1/2/2019 13:20,"322 Elm St, Austin, TX 73301"
145256,iPhone,1,700,1/2/2019 13:21,"907 11th St, Los Angeles, CA 90001"
145256,Lightning Charging Cable,1,14.95,1/2/2019 13:21,"907 11th St, Los Angeles, CA 90001"
143511,USB-C Charging Cable,2,11.95,1/2/2019 13:25,"789 Washington St, San Francisco, CA 94016"
144461,Apple Airpods Headphones,1,150,1/2/2019 13:30,"35 Dogwood St, New York City, NY 10001"
141931,USB-C Charging Cable,1,11.95,1/2/2019 13:31,"834 Wilson St, Boston, MA 02215"
141416,AAA Batteries (4-pack),1,2.99,1/2/2019 13:37,"209 North St, Atlanta, GA 30301"
147201,iPhone,1,700,1/2/2019 13:37,"731 Madison St, Dallas, TX 75001"
147461,AAA Batteries (4-pack),2,2.99,1/2/2019 13:40,"390 13th St, Los Angeles, CA 90001"
142030,AAA Batteries (4-pack),1,2.99,1/2/2019 13:45,"827 Lincoln St, Los Angeles, CA 90001"
143905,Bose SoundSport Headphones,1,99.99,1/2/2019 13:46,"237 8th St, Los Angeles, CA 90001"
148798,AA Batteries (4-pack),1,3.84,1/2/2019 13:46,"978 14th St, Atlanta, GA 30301"
143405,Lightning Charging Cable,2,14.95,1/2/2019 13:50,"359 Cherry St, Boston, MA 02215"
144063,iPhone,1,700,1/2/2019 13:53,"755 Forest St, Dallas, TX 75001"
144063,Apple Airpods Headphones,1,150,1/2/2019 13:53,"755 Forest St, Dallas, TX 75001"
145522,34in Ultrawide Monitor,1,379.99,1/2/2019 13:54,"775 2nd St, San Francisco, CA 94016"
148100,Wired Headphones,1,11.99,1/2/2019 13:54,"967 North St, San Francisco, CA 94016"
147487,Apple Airpods Headphones,1,150,1/2/2019 13:59,"754 12th St, San Francisco, CA 94016"
146307,ThinkPad Laptop,1,999.99,1/2/2019 14:00,"820 Willow St, Los Angeles, CA 90001"
146745,AA Batteries (4-pack),1,3.84,1/2/2019 14:01,"158 11th St, New York City, NY 10001"
145422,Apple Airpods Headphones,1,150,1/2/2019 14:02,"390 Adams St, Atlanta, GA 30301"
143378,Bose SoundSport Headphones,1,99.99,1/2/2019 14:04,"639 9th St, Boston, MA 02215"
143378,AA Batteries (4-pack),1,3.84,1/2/2019 14:04,"639 9th St, Boston, MA 02215"
146050,Lightning Charging Cable,1,14.95,1/2/2019 14:04,"667 7th St, Boston, MA 02215"
147418,ThinkPad Laptop,1,999.99,1/2/2019 14:04,"384 8th St, Dallas, TX 75001"
147055,Bose SoundSport Headphones,1,99.99,1/2/2019 14:06,"770 5th St, San Francisco, CA 94016"
144582,AA Batteries (4-pack),1,3.84,1/2/2019 14:08,"143 Willow St, Los Angeles, CA 90001"
146521,AA Batteries (4-pack),1,3.84,1/2/2019 14:17,"756 Jackson St, Seattle, WA 98101"
147542,Apple Airpods Headphones,1,150,1/2/2019 14:17,"711 Willow St, Los Angeles, CA 90001"
143408,Wired Headphones,1,11.99,1/2/2019 14:19,"788 12th St, Los Angeles, CA 90001"
144981,Flatscreen TV,1,300,1/2/2019 14:20,"415 Main St, Los Angeles, CA 90001"
142490,Wired Headphones,1,11.99,1/2/2019 14:24,"43 10th St, San Francisco, CA 94016"
144827,Wired Headphones,1,11.99,1/2/2019 14:26,"501 1st St, Portland, ME 04101"
148397,Apple Airpods Headphones,1,150,1/2/2019 14:29,"231 Madison St, Portland, ME 04101"
142735,USB-C Charging Cable,1,11.95,1/2/2019 14:35,"30 Jefferson St, Los Angeles, CA 90001"
147181,USB-C Charging Cable,1,11.95,1/2/2019 14:40,"480 Forest St, Dallas, TX 75001"
141929,AA Batteries (4-pack),2,3.84,1/2/2019 14:42,"285 6th St, Boston, MA 02215"
149781,27in 4K Gaming Monitor,1,389.99,1/2/2019 14:42,"177 Lakeview St, Dallas, TX 75001"
149173,27in FHD Monitor,1,149.99,1/2/2019 14:54,"377 13th St, Boston, MA 02215"
147454,Lightning Charging Cable,1,14.95,1/2/2019 14:57,"447 River St, San Francisco, CA 94016"
144619,Bose SoundSport Headphones,1,99.99,1/2/2019 15:02,"197 Walnut St, Atlanta, GA 30301"
149133,AAA Batteries (4-pack),3,2.99,1/2/2019 15:04,"561 Jackson St, Los Angeles, CA 90001"
142823,Macbook Pro Laptop,1,1700,1/2/2019 15:05,"487 14th St, New York City, NY 10001"
146758,Google Phone,1,600,1/2/2019 15:06,"576 Madison St, Los Angeles, CA 90001"
146758,USB-C Charging Cable,1,11.95,1/2/2019 15:06,"576 Madison St, Los Angeles, CA 90001"
149571,20in Monitor,1,109.99,1/2/2019 15:08,"529 Jefferson St, Seattle, WA 98101"
147978,27in 4K Gaming Monitor,1,389.99,1/2/2019 15:11,"530 4th St, New York City, NY 10001"
147206,AA Batteries (4-pack),1,3.84,1/2/2019 15:14,"557 13th St, Los Angeles, CA 90001"
142669,27in 4K Gaming Monitor,1,389.99,1/2/2019 15:16,"793 11th St, San Francisco, CA 94016"
146933,Wired Headphones,1,11.99,1/2/2019 15:21,"360 Ridge St, Boston, MA 02215"
146356,AAA Batteries (4-pack),1,2.99,1/2/2019 15:22,"780 12th St, Los Angeles, CA 90001"
144836,20in Monitor,1,109.99,1/2/2019 15:25,"449 Maple St, Los Angeles, CA 90001"
150158,Apple Airpods Headphones,1,150,1/2/2019 15:28,"9 Wilson St, Los Angeles, CA 90001"
149647,Lightning Charging Cable,1,14.95,1/2/2019 15:32,"226 Cherry St, Boston, MA 02215"
144806,AAA Batteries (4-pack),1,2.99,1/2/2019 15:35,"974 Highland St, Austin, TX 73301"
149667,Apple Airpods Headphones,1,150,1/2/2019 15:36,"505 Hill St, San Francisco, CA 94016"
147850,Bose SoundSport Headphones,1,99.99,1/2/2019 15:38,"333 Madison St, Austin, TX 73301"
142504,Google Phone,1,600,1/2/2019 15:45,"570 Jackson St, Boston, MA 02215"
142504,USB-C Charging Cable,2,11.95,1/2/2019 15:45,"570 Jackson St, Boston, MA 02215"
143880,ThinkPad Laptop,1,999.99,1/2/2019 15:45,"973 Willow St, Atlanta, GA 30301"
147105,ThinkPad Laptop,1,999.99,1/2/2019 15:47,"745 Highland St, Los Angeles, CA 90001"
146749,USB-C Charging Cable,1,11.95,1/2/2019 15:55,"137 12th St, San Francisco, CA 94016"
143390,Lightning Charging Cable,2,14.95,1/2/2019 15:58,"656 Madison St, San Francisco, CA 94016"
148365,iPhone,1,700,1/2/2019 16:01,"496 Church St, San Francisco, CA 94016"
143592,Flatscreen TV,1,300,1/2/2019 16:06,"411 Madison St, Los Angeles, CA 90001"
147823,Google Phone,1,600,1/2/2019 16:15,"377 Madison St, San Francisco, CA 94016"
141283,Flatscreen TV,1,300,1/2/2019 16:16,"68 Hickory St, Seattle, WA 98101"
143912,AA Batteries (4-pack),2,3.84,1/2/2019 16:17,"209 Center St, Boston, MA 02215"
142349,AA Batteries (4-pack),1,3.84,1/2/2019 16:18,"534 Dogwood St, San Francisco, CA 94016"
142572,AA Batteries (4-pack),1,3.84,1/2/2019 16:19,"547 Spruce St, Atlanta, GA 30301"
146221,Lightning Charging Cable,1,14.95,1/2/2019 16:24,"60 14th St, San Francisco, CA 94016"
146672,27in FHD Monitor,1,149.99,1/2/2019 16:26,"300 Willow St, Boston, MA 02215"
146029,iPhone,1,700,1/2/2019 16:27,"768 Willow St, Atlanta, GA 30301"
146029,Apple Airpods Headphones,1,150,1/2/2019 16:27,"768 Willow St, Atlanta, GA 30301"
145386,34in Ultrawide Monitor,1,379.99,1/2/2019 16:29,"441 Cedar St, Boston, MA 02215"
146009,Apple Airpods Headphones,1,150,1/2/2019 16:34,"124 Ridge St, New York City, NY 10001"
147291,Lightning Charging Cable,2,14.95,1/2/2019 16:35,"828 Forest St, San Francisco, CA 94016"
150053,Flatscreen TV,1,300,1/2/2019 16:38,"608 11th St, Atlanta, GA 30301"
147887,27in FHD Monitor,1,149.99,1/2/2019 16:39,"701 North St, Boston, MA 02215"
142637,Wired Headphones,1,11.99,1/2/2019 16:43,"207 13th St, Seattle, WA 98101"
149299,USB-C Charging Cable,1,11.95,1/2/2019 16:44,"256 Maple St, San Francisco, CA 94016"
149916,Lightning Charging Cable,1,14.95,1/2/2019 16:45,"886 7th St, New York City, NY 10001"
148264,AAA Batteries (4-pack),1,2.99,1/2/2019 16:46,"230 Johnson St, Atlanta, GA 30301"
145369,AAA Batteries (4-pack),1,2.99,1/2/2019 16:55,"70 7th St, Dallas, TX 75001"
145369,Flatscreen TV,1,300,1/2/2019 16:55,"70 7th St, Dallas, TX 75001"
145381,AAA Batteries (4-pack),1,2.99,1/2/2019 16:56,"241 Lakeview St, Dallas, TX 75001"
149536,Lightning Charging Cable,1,14.95,1/2/2019 17:00,"858 Willow St, Boston, MA 02215"
148964,iPhone,1,700,1/2/2019 17:04,"150 Center St, Los Angeles, CA 90001"
147869,AAA Batteries (4-pack),1,2.99,1/2/2019 17:07,"915 Lincoln St, Boston, MA 02215"
144480,AAA Batteries (4-pack),1,2.99,1/2/2019 17:09,"433 Pine St, Dallas, TX 75001"
147579,27in FHD Monitor,1,149.99,1/2/2019 17:11,"109 Dogwood St, New York City, NY 10001"
148747,USB-C Charging Cable,1,11.95,1/2/2019 17:12,"482 Spruce St, Los Angeles, CA 90001"
149679,Wired Headphones,1,11.99,1/2/2019 17:12,"139 Jackson St, San Francisco, CA 94016"
142079,AA Batteries (4-pack),1,3.84,1/2/2019 17:17,"183 Park St, Dallas, TX 75001"
145340,AA Batteries (4-pack),3,3.84,1/2/2019 17:19,"114 Ridge St, San Francisco, CA 94016"
144805,27in 4K Gaming Monitor,1,389.99,1/2/2019 17:22,"187 6th St, Portland, OR 97035"
142052,Macbook Pro Laptop,1,1700,1/2/2019 17:26,"731 10th St, San Francisco, CA 94016"
147484,Apple Airpods Headphones,1,150,1/2/2019 17:28,"729 Dogwood St, San Francisco, CA 94016"
148932,iPhone,1,700,1/2/2019 17:30,"669 Cherry St, San Francisco, CA 94016"
148932,Wired Headphones,1,11.99,1/2/2019 17:30,"669 Cherry St, San Francisco, CA 94016"
146074,USB-C Charging Cable,1,11.95,1/2/2019 17:31,"436 9th St, Seattle, WA 98101"
